,Depth,Temperature,Cast,Cruise,Latitude,Longitude,Day,Month,Year,Ts
53728,10.0,25.76,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53729,15.0,25.75,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53730,20.0,25.71,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53731,25.0,25.71,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53732,30.0,25.7,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53733,35.0,25.7,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53734,40.0,25.69,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53735,45.0,25.69,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53736,50.0,25.65,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53737,55.0,25.64,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53738,60.0,25.64,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53739,65.0,25.63,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53740,70.0,25.63,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53741,75.0,25.66,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53742,80.0,25.66,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53743,85.0,25.66,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53744,90.0,25.65,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53745,95.0,25.65,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53746,100.0,25.69,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53747,125.0,24.54,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53748,150.0,23.0,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53749,175.0,21.51,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53750,200.0,20.28,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53751,225.0,18.43,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53752,250.0,17.3,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53753,275.0,16.86,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53754,300.0,15.77,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53755,325.0,15.06,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53756,350.0,13.94,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53757,375.0,13.13,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53758,400.0,12.24,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53759,425.0,11.15,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53760,450.0,10.87,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53761,475.0,10.31,2927651,DE-74826       ,18.333,-87.117,18,3,1989,22.91684211
53762,0.0,25.92,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53763,5.0,25.93,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53764,10.0,25.95,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53765,15.0,25.95,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53766,20.0,25.91,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53767,25.0,25.91,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53768,30.0,25.91,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53769,35.0,25.91,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53770,40.0,25.91,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53771,45.0,25.91,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53772,50.0,25.88,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53773,55.0,25.88,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53774,60.0,25.88,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53775,65.0,25.45,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53776,70.0,25.66,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53777,75.0,25.14,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53778,80.0,25.55,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53779,85.0,25.9,2927963,DE-74826       ,19.067,-86.95,24,3,1989,21.87440678
53780,60.0,25.82,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53781,86.0,25.76,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53782,106.0,25.65,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53783,114.0,25.54,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53784,122.0,25.5,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53785,123.0,25.4,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53786,124.0,25.15,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53787,126.0,23.82,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53788,127.0,23.35,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53789,133.0,23.08,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53790,141.0,22.95,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53791,144.0,22.91,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53792,146.0,22.85,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53793,148.0,22.4,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53794,154.0,22.12,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53795,160.0,21.42,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53796,179.0,20.44,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53797,182.0,20.22,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53798,184.0,19.86,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53799,192.0,19.36,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53800,198.0,19.1,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53801,201.0,18.81,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53802,208.0,18.58,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53803,231.0,18.25,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53804,234.0,18.19,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53805,241.0,17.72,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53806,257.0,16.99,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53807,263.0,16.84,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53808,277.0,15.95,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53809,284.0,15.67,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53810,289.0,15.28,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53811,293.0,15.05,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53812,298.0,15.01,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53813,309.0,14.5,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53814,331.0,13.7,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53815,337.0,13.35,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53816,342.0,13.09,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53817,356.0,12.8,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53818,381.0,12.05,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53819,439.0,10.63,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53820,450.0,10.15,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53821,467.0,9.73,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53822,476.0,9.37,2927883,DE-74826       ,20.367,-86.617,22,3,1989,21.42172414
53823,6.0,25.94,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53824,86.0,25.83,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53825,118.0,25.72,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53826,124.0,25.58,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53827,128.0,25.48,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53828,129.0,25.34,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53829,133.0,24.51,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53830,137.0,24.15,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53831,138.0,24.0,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53832,141.0,23.35,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53833,144.0,23.19,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53834,146.0,22.89,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53835,147.0,22.85,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53836,148.0,22.57,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53837,149.0,21.7,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53838,150.0,21.52,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53839,162.0,21.08,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53840,163.0,21.02,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53841,164.0,20.9,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53842,165.0,20.67,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53843,167.0,20.45,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53844,174.0,20.17,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53845,184.0,20.03,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53846,189.0,19.4,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53847,192.0,19.12,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53848,197.0,18.8,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53849,219.0,18.58,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53850,225.0,18.12,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53851,228.0,18.06,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53852,231.0,17.91,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53853,234.0,17.56,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53854,235.0,17.57,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53855,236.0,17.35,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53856,237.0,17.04,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53857,246.0,16.62,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53858,248.0,16.55,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53859,250.0,16.18,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53860,252.0,16.02,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53861,254.0,15.88,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53862,299.0,15.73,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53863,304.0,15.39,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53864,308.0,15.18,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53865,309.0,15.16,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53866,310.0,13.92,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53867,311.0,13.69,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53868,313.0,13.59,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53869,314.0,13.36,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53870,315.0,12.69,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53871,317.0,12.52,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53872,332.0,12.4,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53873,333.0,12.24,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53874,348.0,12.04,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53875,379.0,11.99,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53876,380.0,12.24,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53877,381.0,12.41,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53878,384.0,12.42,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53879,387.0,12.66,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53880,388.0,12.79,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53881,397.0,12.72,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53882,401.0,12.7,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53883,404.0,13.14,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53884,406.0,13.08,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53885,407.0,13.29,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53886,408.0,13.38,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53887,409.0,13.41,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53888,410.0,13.59,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53889,411.0,13.46,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53890,416.0,13.49,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53891,419.0,13.05,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53892,420.0,12.85,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53893,426.0,12.39,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53894,437.0,12.07,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53895,447.0,11.26,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53896,453.0,10.98,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53897,462.0,10.92,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53898,463.0,10.72,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53899,467.0,10.63,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53900,469.0,10.57,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53901,470.0,10.52,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53902,471.0,10.5,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53903,472.0,10.1,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53904,476.0,10.04,2927971,DE-74826       ,20.867,-86.55,24,3,1989,21.01862069
53905,31.0,25.99,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53906,60.0,25.54,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53907,63.0,25.49,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53908,72.0,25.06,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53909,76.0,24.67,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53910,79.0,24.08,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53911,83.0,23.75,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53912,88.0,23.45,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53913,90.0,23.41,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53914,91.0,23.24,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53915,93.0,22.82,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53916,94.0,22.54,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53917,95.0,21.36,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53918,98.0,20.92,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53919,103.0,20.78,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53920,113.0,20.37,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53921,119.0,19.94,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53922,121.0,19.85,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53923,122.0,19.55,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53924,133.0,19.09,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53925,155.0,18.82,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53926,157.0,18.8,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53927,158.0,18.54,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53928,160.0,18.42,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53929,162.0,18.54,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53930,171.0,18.52,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53931,172.0,18.27,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53932,173.0,18.37,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53933,175.0,18.08,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53934,177.0,18.1,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53935,178.0,17.69,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53936,179.0,17.44,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53937,182.0,17.09,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53938,187.0,16.84,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53939,189.0,16.62,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53940,190.0,16.49,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53941,191.0,15.85,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53942,194.0,15.64,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53943,196.0,15.59,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53944,197.0,15.39,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53945,198.0,15.24,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53946,199.0,14.51,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53947,200.0,14.35,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53948,202.0,14.26,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53949,204.0,14.06,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53950,205.0,14.17,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53951,207.0,13.87,2928324,DE-74826       ,21.167,-86.567,31,3,1989,20.60271186
53952,0.0,27.7,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53953,5.0,27.7,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53954,10.0,27.72,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53955,15.0,27.7,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53956,20.0,27.65,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53957,25.0,27.63,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53958,30.0,27.6,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53959,35.0,27.57,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53960,40.0,27.14,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53961,45.0,26.83,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53962,50.0,26.7,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53963,55.0,26.57,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53964,60.0,26.33,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53965,65.0,26.08,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53966,70.0,25.92,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53967,75.0,25.92,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53968,80.0,25.88,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53969,85.0,25.8,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53970,90.0,25.71,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53971,95.0,25.62,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53972,100.0,25.53,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53973,125.0,23.13,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53974,150.0,22.19,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53975,175.0,20.49,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53976,200.0,19.72,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53977,225.0,18.86,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53978,250.0,18.1,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53979,275.0,17.58,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53980,300.0,16.79,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53981,325.0,16.2,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53982,350.0,15.39,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53983,375.0,14.57,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53984,400.0,13.36,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53985,425.0,12.26,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53986,450.0,11.51,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53987,475.0,11.11,2930814,DE-74846       ,19.267,-86.892,12,5,1989,19.80965517
53988,0.0,27.73,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53989,5.0,27.71,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53990,10.0,27.71,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53991,15.0,27.68,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53992,20.0,27.7,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53993,25.0,27.66,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53994,30.0,27.61,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53995,35.0,27.55,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53996,40.0,27.46,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53997,45.0,27.11,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53998,50.0,26.6,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
53999,55.0,26.44,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
54000,60.0,26.28,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
54001,65.0,26.11,2930983,DE-74846       ,19.883,-86.75,14,5,1989,20.84438596
